threshold,f1,fp,fn,flagged_rate,expected_cost
0.0013562390813603997,0.13267813267813267,1057,2,0.9082202713487629,115700
0.0013652952620759606,0.13278688524590163,1056,2,0.9074221867517956,115600
0.0013660261174663901,0.13289581624282198,1055,2,0.9066241021548284,115500
0.0013699084520339966,0.1330049261083744,1054,2,0.9058260175578612,115400
0.0013710048515349627,0.13311421528348397,1053,2,0.9050279329608939,115300
0.0013762206071987748,0.13157894736842105,1053,3,0.9042298483639266,120300
0.001377101056277752,0.13168724279835392,1052,3,0.9034317637669593,120200
0.001383471768349409,0.13179571663920922,1051,3,0.902633679169992,120100
0.0013880631886422634,0.13190436933223412,1050,3,0.9018355945730248,120000
0.001396323787048459,0.132013201320132,1049,3,0.9010375099760575,119900
0.0013963717501610518,0.13212221304706853,1048,3,0.9002394253790902,119800
0.0014125051675364375,0.1322314049586777,1047,3,0.8994413407821229,119700
0.0014241996686905622,0.13234077750206782,1046,3,0.8986432561851556,119600
0.001427175709977746,0.13245033112582782,1045,3,0.8978451715881883,119500
